customer_id,disp.sunshine,disp.keebler,disp.nabisco,disp.private,feat.sunshine,feat.keebler,feat.nabisco,feat.private,price.sunshine,price.keebler,price.nabisco,price.private,choice.sunshine,choice.keebler,choice.nabisco,choice.private
17,0,0,1,0,0,0,0,0,95,119,129,89,0,0,0,1
17,0,0,0,0,0,0,0,0,109,118,129,89,0,0,0,1
17,0,0,0,1,0,0,0,0,109,104,99,79,0,0,0,1
18,0,0,0,0,0,0,0,0,89,99,105,65,0,0,0,1
18,1,0,1,0,0,0,1,0,89,102,89,65,0,0,0,1
18,0,0,0,0,0,0,0,0,98,109,89,69,0,0,0,1
18,0,0,0,1,0,0,0,1,89,107,115,50,0,0,0,1
18,0,1,0,0,0,1,0,0,79,99,119,61,0,1,0,0
18,0,0,0,0,0,0,0,0,99,119,99,79,0,0,0,1
18,1,1,0,0,0,0,0,1,89,115,99,50,0,0,0,1
18,0,0,1,0,0,0,0,0,93,98,98,58,0,0,1,0
18,0,0,1,0,0,0,0,0,97,109,115,50,0,0,0,1
18,0,1,0,0,0,0,0,0,93,99,98,58,0,1,0,0
18,0,0,0,1,0,0,1,0,109,121,119,69,0,0,0,1
18,1,0,0,0,0,0,0,0,88,109,105,58,1,0,0,0
18,1,0,1,0,0,0,0,0,88,98,103,58,1,0,0,0
18,0,1,0,0,0,1,0,0,97,99,125,60,1,0,0,0
18,0,1,0,0,0,1,0,0,97,99,125,60,0,1,0,0
18,0,0,0,0,0,0,1,0,97,125,109,60,1,0,0,0
18,0,0,0,0,0,0,1,0,97,109,109,65,0,0,0,1
18,0,1,1,1,0,0,0,1,97,109,109,50,0,0,0,1
18,0,1,1,1,0,0,0,1,97,109,109,50,0,0,0,1
18,0,0,0,0,0,0,0,0,101,125,125,65,0,0,0,1
18,0,0,0,0,0,0,0,0,105,125,99,65,0,0,1,0
18,0,0,1,1,0,0,0,1,105,125,99,50,0,0,1,0
18,0,0,1,1,0,0,0,0,105,125,99,65,0,0,1,0
18,0,0,1,1,0,0,0,0,105,117,129,65,0,0,0,1
18,0,1,0,0,0,0,0,0,105,117,129,65,0,0,0,1
18,0,0,1,0,0,0,0,0,105,125,99,59,0,0,1,0
18,0,0,1,0,0,0,0,0,105,125,99,59,0,0,1,0
18,0,0,0,0,0,0,0,0,95,121,99,82,0,0,1,0
18,0,0,0,0,0,0,0,0,105,99,129,59,0,1,0,0
18,0,0,0,1,0,0,0,0,109,122,129,79,0,0,0,1
19,0,0,0,0,0,0,0,0,69,88,120,71,0,0,1,0
19,0,0,1,0,0,0,0,0,99,109,109,71,0,0,1,0
19,0,0,1,0,0,0,0,0,99,109,99,71,0,0,1,0
19,0,0,0,0,0,0,0,0,99,109,99,71,0,0,1,0
19,0,0,0,0,0,0,1,0,96,119,89,68,0,0,1,0
19,1,0,0,0,0,0,0,0,79,109,109,78,0,0,1,0
19,1,0,0,0,0,0,0,0,49,109,109,78,0,0,1,0
19,0,0,0,0,0,0,1,0,96,99,109,68,0,0,1,0
19,1,0,0,0,0,0,0,0,79,105,109,78,0,0,1,0
19,1,0,0,0,0,0,0,0,79,105,109,78,0,0,1,0
19,1,0,0,0,0,0,0,0,79,109,89,78,0,0,1,0
19,0,0,0,0,0,0,0,0,103,109,119,64,0,0,1,0
19,0,0,0,0,0,0,0,0,103,109,119,64,0,0,1,0
19,0,0,0,0,0,0,0,0,109,109,119,64,0,0,1,0
19,0,0,0,0,0,0,0,0,109,109,119,78,0,0,1,0
19,0,0,0,0,0,0,0,0,96,129,105,68,0,0,1,0
19,0,0,0,0,0,0,0,0,109,119,99,71,0,0,1,0
19,0,0,0,0,0,0,0,0,109,119,79,71,0,0,1,0
19,0,0,0,0,0,0,0,0,109,109,119,78,0,0,1,0
19,0,0,0,0,0,0,0,0,109,119,99,78,0,0,1,0
19,0,0,1,0,0,0,0,0,109,109,129,78,0,0,1,0
19,0,0,1,0,0,0,0,0,109,109,129,78,0,0,1,0
19,0,0,0,1,0,0,1,0,109,121,119,64,0,0,1,0
19,1,0,0,1,0,0,0,0,79,121,119,64,0,0,1,0
19,0,0,0,0,0,0,0,0,79,121,119,64,0,0,1,0
19,0,0,1,0,0,0,0,0,109,119,94,78,0,0,1,0
19,1,0,1,0,1,0,0,0,79,121,109,78,0,0,1,0
19,1,0,1,0,0,0,0,0,79,121,109,78,0,0,1,0
19,1,0,1,0,0,0,0,0,79,121,109,78,0,0,1,0
19,0,0,1,0,0,0,0,0,109,121,109,79,0,0,1,0
19,0,0,1,0,0,0,0,0,109,109,109,115,0,0,0,1
19,0,0,1,0,0,0,0,0,109,113,109,96,0,0,1,0
19,0,0,1,0,0,0,0,0,97,125,125,65,0,0,1,0
19,0,0,1,0,0,0,0,0,109,121,129,91,0,0,1,0
19,0,0,0,0,0,0,0,0,109,121,109,92,0,0,1,0
19,0,0,0,0,1,0,0,0,89,121,99,86,0,0,1,0
19,0,0,0,0,0,0,1,0,89,121,99,86,0,0,1,0
19,1,1,1,0,0,0,0,0,109,114,129,96,0,0,1,0
19,0,0,1,1,0,0,0,0,105,117,99,65,0,0,1,0
19,0,0,0,0,0,0,0,0,95,121,99,82,0,0,1,0
19,0,0,0,0,0,0,0,0,109,109,129,79,0,0,1,0
19,0,0,0,0,0,0,0,0,109,104,99,72,0,0,1,0
19,0,0,0,0,0,0,0,0,129,104,129,96,0,0,1,0
20,0,0,0,0,0,0,0,0,89,99,89,50,0,0,0,1
20,0,0,1,1,0,0,0,1,89,99,89,50,0,0,0,1
20,0,0,0,0,0,0,0,0,99,109,95,55,0,0,0,1
20,0,0,0,0,0,0,0,0,89,99,105,65,0,0,0,1
20,0,0,0,0,0,0,0,0,79,102,105,65,0,0,0,1
20,0,0,0,1,0,0,0,1,89,102,105,49,0,0,1,0
20,0,0,0,1,0,0,0,1,89,102,105,49,0,0,1,0
20,1,1,0,0,0,1,0,0,89,99,115,65,0,0,0,1
20,1,1,0,0,0,0,0,1,89,115,99,50,0,0,0,1
20,0,0,1,0,0,0,0,0,97,109,115,49,0,0,0,1
20,0,0,0,0,0,0,0,0,88,99,115,60,0,0,1,0
20,0,0,0,1,0,0,1,1,97,115,109,59,0,0,0,1
20,0,1,1,0,0,1,0,0,88,98,108,58,0,0,0,1
20,0,0,0,0,0,0,0,0,97,125,125,60,0,0,1,0
20,0,1,0,0,0,0,0,0,93,113,108,58,0,0,0,1
20,0,0,0,0,0,0,0,0,93,119,98,58,0,0,0,1
20,0,0,0,0,0,0,0,0,93,112,98,58,0,0,0,1
20,0,0,1,0,0,0,0,0,105,129,99,65,0,0,0,1
20,0,0,0,1,0,0,0,0,124,105,98,58,0,0,0,1
21,0,0,0,0,0,0,0,0,98,88,120,71,0,0,1,0
21,1,0,1,0,0,0,0,0,69,109,109,71,0,0,1,0
21,1,0,1,0,0,0,0,0,98,99,109,71,0,0,1,0
21,0,0,1,0,0,0,0,0,99,109,109,71,0,0,1,0
21,0,0,1,0,0,0,0,0,99,99,109,71,0,0,1,0
21,0,0,1,0,0,0,0,0,99,109,99,71,0,0,1,0
21,1,0,0,0,0,0,0,0,79,109,109,78,0,0,1,0
21,1,0,0,0,0,0,0,0,49,109,109,78,0,0,1,0
21,0,0,0,0,0,0,0,0,103,109,89,78,0,0,1,0
21,1,0,0,0,0,0,0,0,99,105,109,78,0,0,1,0
21,1,0,0,0,0,0,0,0,79,109,89,78,0,0,1,0
21,0,0,0,0,0,0,0,0,103,109,119,64,0,0,1,0
21,0,0,0,0,0,0,0,0,109,109,119,64,0,0,1,0
21,0,0,0,0,0,0,0,0,109,109,119,78,0,0,1,0
21,0,0,0,0,0,0,0,0,109,119,99,71,0,0,1,0
21,0,0,0,0,0,0,0,0,109,119,99,71,0,0,1,0
21,0,0,0,0,0,0,0,0,89,109,119,84,0,0,1,0
21,0,0,1,0,0,0,0,0,109,119,99,78,0,0,1,0
21,0,0,0,0,0,0,0,0,109,109,129,78,0,0,1,0
21,1,0,0,1,0,0,0,0,79,121,119,64,0,0,1,0
21,0,0,0,1,0,0,0,0,109,119,129,78,0,1,0,0
21,1,0,1,0,1,0,0,0,79,121,109,78,0,0,1,0
21,1,0,1,0,0,0,0,0,79,121,109,78,0,0,1,0
21,0,0,1,0,0,0,0,0,109,121,129,79,0,0,1,0
21,0,0,0,0,0,0,0,0,98,113,109,79,0,0,1,0
21,0,0,0,0,0,0,0,0,109,121,99,86,0,0,1,0
22,0,0,0,0,0,0,0,0,89,102,89,49,0,0,1,0
22,0,0,1,0,0,0,0,0,89,102,89,65,0,0,1,0
22,0,0,0,1,0,0,0,1,89,107,115,50,0,0,1,0
22,0,1,0,0,0,0,0,1,89,115,99,50,0,0,1,0
22,0,1,0,0,0,1,0,0,97,109,115,65,0,0,1,0
22,0,0,1,0,0,0,0,0,88,115,99,65,0,0,1,0
22,0,0,0,0,0,0,0,0,88,99,125,65,0,0,1,0
22,0,1,0,0,0,1,0,0,97,99,125,60,0,0,1,0
22,0,0,1,0,0,0,0,0,88,125,109,65,0,0,1,0
22,0,0,0,0,0,0,1,0,97,125,109,65,0,0,1,0
22,0,1,1,1,0,0,0,1,97,109,109,52,0,0,1,0
22,0,0,1,1,0,0,0,0,105,125,99,65,0,0,1,0
22,0,1,0,0,0,0,0,0,105,117,129,65,0,0,1,0
22,0,0,1,1,0,0,0,0,105,117,129,59,0,0,1,0
22,0,0,1,0,0,0,0,0,105,129,99,59,0,0,1,0
22,0,0,1,0,0,0,0,0,105,99,99,65,0,0,1,0
23,0,0,0,0,0,0,0,0,99,109,95,55,0,0,0,1
23,0,0,0,0,0,0,0,0,79,109,109,55,0,0,0,1
23,0,0,0,0,0,0,0,0,79,105,109,55,0,0,0,1
23,0,0,0,0,0,0,0,0,103,109,119,55,0,0,0,1
23,0,0,0,0,0,0,0,0,109,109,119,55,0,0,0,1
23,0,0,0,0,0,0,0,0,109,109,119,55,0,0,0,1
23,0,0,0,0,0,0,0,0,99,119,99,55,0,0,0,1
23,0,0,0,0,0,0,0,0,109,119,99,55,0,0,0,1
23,0,0,0,0,0,0,0,0,98,119,99,55,0,0,0,1
23,0,0,0,0,0,0,0,0,98,109,129,55,0,0,0,1
23,0,0,0,0,0,0,1,0,98,121,119,55,0,0,0,1
23,0,0,0,0,0,0,0,0,98,121,119,55,0,0,0,1
23,0,0,0,0,0,0,0,0,98,119,129,55,0,0,0,1
23,0,0,0,0,0,0,0,0,79,121,109,55,0,0,0,1
23,0,0,0,0,0,0,0,0,79,121,109,55,0,0,0,1
23,1,0,1,0,0,0,0,0,79,121,109,59,0,0,0,1
23,0,0,1,0,0,0,0,0,109,121,129,59,0,0,0,1
23,0,0,0,0,0,0,0,0,109,121,129,59,0,0,0,1
23,0,0,1,0,0,0,0,0,109,109,109,59,0,0,0,1
23,0,0,1,1,0,0,0,0,98,109,109,96,0,0,1,0
23,0,0,1,0,0,0,0,0,109,121,129,59,0,0,0,1
23,0,0,1,0,0,0,0,0,109,121,129,59,0,0,0,1
23,0,0,0,0,0,0,0,0,109,121,109,59,0,0,0,1
23,0,0,0,0,0,0,0,0,109,117,129,59,0,0,0,1
23,0,0,0,0,0,0,0,0,109,104,99,59,0,0,0,1
24,0,0,0,0,0,0,0,0,89,99,89,65,0,0,0,1
24,0,0,1,0,1,0,0,0,89,99,101,69,0,0,0,1
24,0,0,0,0,0,0,0,0,109,109,119,89,0,0,0,1
24,1,0,1,0,0,0,0,1,79,125,106,49,0,0,0,1
24,1,0,0,1,0,0,0,0,79,125,99,69,0,0,0,1
24,0,0,0,0,0,0,0,0,98,109,129,69,0,0,0,1
24,0,0,1,1,0,0,0,0,78,135,109,65,0,0,0,1
24,0,0,0,0,0,0,0,0,98,119,129,89,0,0,0,1
24,0,0,0,0,1,0,0,0,79,121,109,89,0,0,0,1
24,0,0,0,0,0,0,0,0,97,125,125,65,0,0,0,1
24,0,0,0,0,0,0,0,0,119,135,109,89,0,0,0,1
24,0,0,0,0,0,0,0,0,119,129,129,89,0,0,0,1
24,0,0,1,0,0,0,0,0,105,125,99,59,0,0,0,1
24,0,0,0,0,0,0,0,0,89,135,104,89,0,0,0,1
24,0,0,1,0,0,0,0,0,105,129,99,59,0,0,0,1
25,0,0,0,0,0,0,0,0,89,99,89,65,0,0,1,0
25,1,0,0,0,1,0,0,0,49,109,109,78,1,0,0,0
25,0,0,0,0,0,0,0,0,89,105,89,65,1,0,0,0
25,0,0,1,0,0,0,0,0,89,102,105,65,1,0,0,0
25,0,0,0,1,0,0,0,1,89,107,115,50,1,0,0,0
25,0,1,0,0,0,1,0,0,89,99,115,65,1,0,0,0
25,1,0,0,0,1,0,0,0,49,125,106,69,1,0,0,0
25,1,1,0,0,1,1,0,0,79,99,115,65,1,0,0,0
25,0,0,1,0,0,0,0,0,79,115,99,65,1,0,0,0
25,0,0,0,0,0,0,0,0,79,121,119,69,0,0,0,1
25,1,0,0,0,1,0,0,0,79,135,129,65,1,0,0,0
25,1,0,1,0,0,0,0,0,79,121,109,78,1,0,0,0
25,0,0,1,0,0,0,0,0,109,121,129,99,0,0,0,1
25,0,0,1,0,0,0,0,0,95,121,99,82,1,0,0,0
25,0,0,1,0,0,0,0,0,119,125,89,68,0,0,1,0
25,0,0,1,0,0,0,0,0,105,99,99,65,0,0,0,1
26,0,0,0,0,0,0,0,0,69,88,89,55,0,0,0,1
26,0,0,1,0,0,0,0,0,99,99,109,55,0,0,0,1
26,0,0,1,0,0,0,0,0,99,109,99,55,0,0,0,1
26,1,0,0,0,0,0,0,0,79,109,109,55,0,0,0,1
26,1,0,0,0,0,0,0,0,49,109,109,78,1,0,0,0
26,1,0,0,0,0,0,0,0,59,109,89,55,0,0,0,1
26,1,0,0,0,0,0,0,0,79,109,89,55,0,0,0,1
26,1,0,0,0,0,0,0,0,79,105,109,55,0,0,0,1
26,0,0,0,0,0,0,0,0,103,109,89,55,0,0,0,1
26,0,0,0,0,0,0,0,0,103,109,89,55,0,0,0,1
26,0,0,0,0,0,0,0,0,109,109,119,55,0,0,0,1
26,0,0,0,0,0,0,0,0,89,109,119,55,0,0,0,1
26,0,0,0,0,0,0,0,0,89,109,119,55,0,0,0,1
26,0,0,0,0,0,0,0,0,89,109,119,55,0,0,0,1
26,0,0,1,0,0,0,0,0,109,119,99,55,0,0,0,1
26,0,0,1,0,0,0,0,0,109,109,129,55,0,0,0,1
26,0,0,0,0,0,0,0,0,109,109,129,55,0,0,0,1
26,0,0,0,0,0,0,1,0,109,121,119,55,0,0,0,1
26,1,0,0,0,0,0,0,0,79,121,119,55,0,0,0,1
26,0,0,0,0,0,0,0,0,79,121,119,55,0,0,0,1
26,1,0,0,1,0,0,0,0,79,119,129,89,0,0,0,1
26,1,0,1,0,1,0,0,0,79,121,109,55,0,0,0,1
26,0,0,1,0,0,0,0,0,109,121,109,59,0,0,0,1
26,0,0,0,0,0,0,0,0,109,121,109,59,0,0,0,1
26,0,0,0,0,0,0,0,0,109,121,109,59,0,0,0,1
26,0,0,0,0,0,0,1,0,89,121,99,59,0,0,0,1
26,0,1,0,0,0,0,0,0,109,104,129,59,0,0,0,1
26,0,0,1,0,0,0,0,0,95,121,99,59,0,0,0,1
26,0,0,1,0,0,0,0,0,95,121,99,59,0,0,0,1
26,0,0,0,0,0,0,0,0,109,109,129,59,0,0,0,1
26,0,0,0,0,0,0,0,0,109,121,129,59,0,0,0,1
26,0,0,0,0,0,0,0,0,96,139,109,68,0,0,1,0
26,0,0,1,0,0,0,0,0,129,104,129,59,0,0,0,1
27,0,0,0,0,0,0,0,0,59,99,89,65,1,0,0,0
27,0,1,0,0,0,0,0,0,89,89,105,65,0,0,0,1
27,0,0,0,1,0,0,0,1,89,99,89,50,0,0,0,1
27,0,0,0,0,0,0,0,0,89,105,105,65,0,0,0,1
27,0,0,1,0,0,0,0,0,89,102,105,65,0,0,0,1
27,0,0,0,1,0,0,0,1,89,102,105,50,0,0,0,1
27,0,0,0,1,0,0,0,1,89,107,115,50,0,0,0,1
27,0,1,0,0,0,0,0,0,89,99,115,65,0,0,0,1
27,0,0,0,1,0,0,0,1,88,115,125,59,0,0,0,1
27,0,0,0,1,0,0,0,0,88,125,125,65,0,0,0,1
27,0,0,1,0,0,0,1,0,97,125,109,65,0,0,0,1
27,0,0,1,0,0,0,1,0,97,117,109,65,0,0,0,1
27,0,0,1,0,0,0,1,0,105,125,99,65,0,0,0,1
27,0,0,1,1,0,0,0,0,105,125,99,65,0,0,0,1
27,0,0,1,1,0,0,0,0,105,117,129,65,0,0,0,1
27,0,0,1,0,0,0,0,0,105,117,99,65,0,0,0,1
27,0,0,0,0,0,0,0,0,105,99,129,65,0,0,0,1
28,0,0,0,0,0,0,0,0,89,99,89,65,0,0,1,0
28,0,0,0,0,0,0,0,0,89,99,89,65,0,0,1,0
28,0,0,0,0,0,0,0,0,89,99,105,65,0,0,1,0
28,0,0,1,0,0,0,1,0,79,105,89,65,0,0,1,0
28,0,0,0,0,0,0,0,0,89,102,105,65,0,0,1,0
28,1,0,1,0,1,0,1,0,79,102,89,65,0,0,1,0
28,0,0,1,0,0,0,0,0,89,102,89,65,0,0,1,0
28,0,0,0,1,0,0,0,1,89,107,115,50,0,0,1,0
28,1,1,0,0,0,1,0,0,89,99,115,65,0,0,1,0
28,1,1,0,0,0,0,0,0,89,99,115,60,0,0,1,0
28,1,0,0,0,0,0,0,0,89,115,99,60,0,0,1,0
28,0,0,1,0,0,0,0,0,89,115,99,60,0,0,1,0
28,0,0,1,0,0,0,0,0,97,115,99,60,0,0,1,0
28,0,0,0,0,0,0,0,0,97,115,74,60,0,0,1,0
28,0,0,0,0,0,0,0,0,97,115,125,60,0,0,1,0
28,0,0,0,0,0,0,0,0,97,125,109,61,0,0,1,0
28,0,1,0,0,0,0,0,0,97,99,125,60,0,0,1,0
28,0,1,0,0,0,1,0,0,97,99,125,60,0,0,1,0
28,0,0,0,0,0,0,0,0,97,125,125,60,0,0,1,0
28,0,0,0,0,0,0,0,0,97,125,125,60,0,0,1,0
28,0,0,0,0,0,0,0,0,97,125,125,60,0,0,1,0
28,0,0,0,0,0,0,1,0,97,109,109,60,0,0,1,0
28,0,0,0,0,0,0,0,0,97,109,109,60,0,0,1,0
28,0,0,1,0,0,0,0,0,109,121,129,93,0,0,1,0
28,0,0,1,0,0,0,0,0,109,121,99,84,0,0,1,0
28,0,1,1,0,0,1,0,0,89,109,129,96,0,0,1,0
28,0,1,1,0,0,0,0,0,109,109,129,96,0,0,1,0
28,0,1,1,0,0,0,0,0,109,109,129,96,0,0,1,0
28,0,0,1,0,0,0,0,0,119,125,89,68,0,0,1,0
28,0,0,0,1,0,0,0,0,129,104,129,96,0,0,1,0
28,0,0,0,0,0,0,0,0,109,125,129,68,0,0,1,0
29,0,0,0,0,0,0,0,0,98,88,120,71,0,0,1,0
29,1,0,1,0,0,0,0,0,69,109,109,71,0,0,1,0
29,0,0,1,0,0,0,0,0,99,99,99,71,0,0,1,0
29,1,0,0,0,0,0,0,0,59,109,89,78,0,0,1,0
29,0,0,0,0,0,0,0,0,103,109,89,78,0,0,1,0
29,0,0,0,0,0,0,0,0,96,119,119,68,0,0,1,0
29,0,0,0,0,0,0,0,0,89,119,99,78,0,0,1,0
29,0,0,1,0,0,0,0,0,88,115,125,65,0,0,1,0
29,0,0,0,0,0,0,0,0,79,121,119,64,0,0,1,0
29,1,0,1,0,1,0,0,0,79,121,109,78,0,0,1,0
29,0,0,1,0,0,0,0,0,109,109,109,96,0,0,1,0
29,0,0,0,0,0,0,0,0,98,113,109,79,0,0,1,0
29,0,0,1,0,0,0,0,0,109,121,129,93,0,0,1,0
29,0,0,1,0,0,0,0,0,95,121,99,82,0,0,1,0
29,0,0,0,0,0,0,0,0,109,109,129,79,0,0,1,0
30,0,0,0,0,0,0,0,0,69,88,109,71,0,0,1,0
30,0,0,0,0,0,0,0,0,96,119,79,68,0,0,1,0
30,1,0,0,0,0,0,0,0,49,109,109,78,1,0,0,0
30,0,0,0,0,0,0,0,0,103,109,89,78,0,0,1,0
30,0,0,0,0,0,0,0,0,103,109,89,78,0,0,1,0
30,0,0,0,0,0,0,0,0,99,119,99,71,0,0,1,0
30,0,0,0,0,0,0,0,0,109,119,99,71,0,0,1,0
30,0,0,0,0,0,0,0,0,96,129,105,68,0,0,1,0
30,0,0,0,0,0,0,0,0,98,109,129,78,0,0,1,0
30,1,0,0,0,0,0,0,0,88,109,105,58,1,0,0,0
30,0,0,0,0,0,0,0,0,98,119,129,89,0,0,0,1
30,0,0,1,0,0,0,0,0,98,119,129,89,0,0,0,1
30,0,0,0,0,0,0,0,0,98,119,129,78,0,0,1,0
30,0,0,1,0,0,0,0,0,109,121,129,79,0,0,1,0
30,0,0,0,0,0,0,0,0,109,121,109,86,0,0,1,0
30,0,0,0,0,0,0,0,0,109,121,109,84,0,0,1,0
30,0,0,1,0,0,0,1,0,89,121,99,86,0,0,1,0
30,0,1,0,0,0,0,0,0,109,121,99,82,0,0,1,0
30,0,0,0,0,0,0,0,0,109,116,129,79,0,0,1,0
31,0,0,0,0,0,0,0,0,89,99,89,65,0,0,1,0
31,0,0,1,0,0,0,1,0,89,99,89,65,0,0,1,0
31,0,0,0,0,0,0,0,0,89,99,105,65,0,0,0,1
31,0,0,0,0,0,0,0,0,79,109,109,89,0,0,0,1
31,0,0,0,0,0,0,0,0,103,109,89,89,0,0,0,1
31,0,0,0,0,0,0,0,0,103,109,89,89,0,0,0,1
31,0,0,0,0,0,0,0,0,79,102,105,65,0,0,0,1
31,0,0,0,0,0,0,0,0,79,105,109,89,0,0,0,1
31,0,0,0,0,0,0,1,0,99,108,89,68,0,0,1,0
31,0,0,0,0,0,0,0,0,103,109,119,69,0,0,0,1
31,0,0,0,0,0,0,0,0,109,109,119,89,0,0,0,1
31,0,0,0,0,0,0,0,0,98,109,129,89,0,0,0,1
31,0,0,1,1,0,0,0,0,98,121,119,69,0,0,0,1
31,0,0,0,0,0,0,1,0,97,125,109,65,0,0,0,1
31,0,0,1,0,0,0,0,0,109,121,129,89,0,0,0,1
31,0,0,0,0,0,0,0,0,109,135,129,73,0,0,0,1
31,0,0,1,0,0,0,1,0,105,125,99,65,0,0,0,1
31,0,1,1,0,0,1,0,0,89,109,129,115,0,0,0,1
31,0,0,0,1,0,0,0,0,105,125,99,61,0,0,1,0
31,0,0,0,0,0,0,0,0,119,120,109,89,0,0,1,0
31,0,0,1,0,0,0,0,0,119,125,89,68,0,0,1,0
32,0,0,0,0,0,0,0,0,89,99,89,53,0,0,1,0
32,0,1,1,0,0,0,0,0,89,99,89,61,0,0,1,0
32,0,0,1,0,1,0,0,0,69,109,79,61,0,0,1,0
32,0,0,0,1,1,0,1,0,79,104,89,62,0,0,1,0
32,0,1,0,0,0,1,0,0,79,99,119,61,0,0,1,0
32,0,1,0,0,0,0,0,1,79,115,99,53,0,0,1,0
32,0,0,0,0,1,1,0,0,88,99,119,61,0,0,1,0
32,0,0,1,1,0,0,0,0,97,115,109,61,0,0,1,0
32,0,1,1,0,0,0,0,0,97,129,74,61,0,0,1,0
32,0,0,0,0,0,0,0,0,103,129,109,61,0,0,1,0
32,0,0,0,1,0,0,0,0,105,119,105,58,0,0,1,0
32,0,0,0,0,0,0,0,0,105,125,99,61,0,0,1,0
32,0,1,0,0,0,0,0,0,105,129,125,61,0,0,1,0
32,0,0,0,0,0,0,1,0,105,129,99,61,0,0,1,0
33,0,0,0,0,0,0,0,0,69,88,120,71,0,0,1,0
33,0,0,0,0,0,0,0,0,79,109,109,55,0,0,0,1
33,0,0,1,0,0,0,1,0,79,105,89,65,0,0,1,0
33,0,0,0,0,0,0,0,0,89,102,105,65,0,0,1,0
33,1,0,1,0,0,0,1,0,89,102,89,65,0,0,1,0
33,0,0,0,0,0,0,0,0,93,98,88,59,0,0,1,0
33,0,0,0,0,0,0,0,0,89,107,115,65,1,0,0,0
33,1,1,0,0,0,1,0,0,89,99,115,65,0,1,0,0
33,0,0,0,0,0,0,0,0,99,119,99,71,0,0,1,0
33,0,0,0,0,0,0,0,0,109,119,99,55,0,0,0,1
33,0,0,0,0,0,0,0,0,89,109,119,78,0,1,0,0
33,0,0,1,0,0,0,0,0,97,115,99,60,1,0,0,0
33,0,0,0,0,0,0,0,0,98,109,129,55,0,0,0,1
33,0,0,0,0,0,0,1,0,98,121,119,69,0,0,0,1
33,0,0,0,0,0,0,0,0,98,121,119,69,0,0,0,1
33,0,0,0,0,0,0,0,0,98,119,129,78,0,0,1,0
33,0,0,1,0,0,0,0,0,98,119,129,55,0,0,0,1
33,0,1,0,0,0,0,0,0,97,99,125,60,0,1,0,0
33,1,0,1,0,0,0,0,0,79,121,109,78,1,0,0,0
33,0,1,1,0,0,0,0,0,88,98,108,58,0,0,1,0
33,0,0,0,0,0,0,0,0,97,125,125,60,0,0,1,0
33,0,0,0,0,0,0,1,0,97,109,109,60,0,0,1,0
33,0,0,1,0,0,0,0,0,109,121,129,93,0,0,1,0
33,0,0,1,0,0,0,0,0,109,121,129,59,0,0,0,1
33,0,0,1,0,0,0,0,0,109,121,129,105,0,0,0,1
33,0,0,0,0,0,0,0,0,109,121,109,59,0,0,0,1
33,0,0,0,0,0,0,0,0,109,121,109,59,0,0,0,1
33,0,0,1,0,0,0,0,0,105,125,99,65,0,0,1,0
33,0,0,0,1,0,0,0,0,93,119,100,63,0,0,1,0
33,0,1,0,0,0,0,0,0,105,117,129,65,0,0,1,0
33,0,1,1,0,0,0,0,0,109,109,129,115,0,0,0,1
33,0,1,0,1,0,0,0,0,93,112,119,63,0,0,1,0
33,0,0,1,0,0,0,0,0,105,125,99,59,0,0,1,0
33,0,0,0,0,0,0,0,0,95,125,99,82,0,0,1,0
33,0,0,0,0,0,0,0,0,93,112,119,64,0,0,1,0
33,0,0,0,0,0,0,0,0,109,116,129,89,0,0,0,1
33,0,0,0,1,0,0,0,0,95,104,99,79,0,0,0,1
33,0,0,0,1,0,0,0,1,124,105,98,38,0,0,0,1
33,0,0,1,1,0,0,0,0,129,104,118,96,0,0,1,0
34,0,0,0,0,0,0,0,0,89,99,89,65,0,0,1,0
34,0,1,0,0,0,0,0,0,89,89,105,65,0,0,1,0
34,0,0,1,1,0,0,0,1,89,99,89,50,0,0,1,0
34,0,0,1,0,0,0,0,0,89,99,89,65,0,0,1,0
34,1,0,1,0,0,0,1,0,79,105,89,65,0,0,1,0
34,0,0,1,0,0,0,0,0,79,105,89,65,0,0,1,0
34,0,0,0,0,0,0,0,0,79,102,105,65,0,0,1,0
34,0,0,0,1,0,0,0,1,89,107,115,50,0,0,0,1
34,1,1,0,0,0,0,0,0,89,99,115,60,0,0,1,0
34,0,0,1,0,0,0,1,0,89,115,99,60,0,0,1,0
34,0,0,1,0,0,0,0,0,88,99,115,60,0,1,0,0
34,0,0,1,0,0,0,0,0,97,115,99,60,0,0,1,0
34,0,0,1,0,0,0,0,0,97,115,99,60,0,0,1,0
34,0,0,0,0,0,0,1,0,97,125,109,60,0,0,1,0
34,0,1,0,0,0,1,0,0,97,99,125,60,0,0,1,0
34,0,1,0,0,0,0,0,0,97,125,109,60,0,0,1,0
34,0,0,0,0,0,0,1,0,97,125,109,60,0,0,1,0
34,0,0,0,0,0,0,0,0,97,125,125,60,0,0,1,0
34,0,0,0,0,0,0,0,0,97,125,125,60,0,0,1,0
34,0,0,0,0,0,0,0,0,97,125,125,65,0,0,1,0
34,0,0,1,0,0,0,1,0,105,125,99,65,0,0,1,0
34,0,0,1,1,0,0,1,0,105,125,99,65,0,0,1,0
34,0,1,0,0,0,0,0,0,105,117,129,65,0,0,1,0
34,0,1,1,0,0,0,0,0,105,125,99,59,0,0,1,0
34,0,0,1,0,0,0,0,0,105,125,99,59,0,0,1,0
34,0,0,0,0,0,0,0,0,105,99,129,59,0,0,0,1
